cashup_id,restaurant_id,bod_amount,sales,expenses,delivery_charges,eod_amount,tax,is_match,banking_id,cash_up_date,cashup_status
5096,14,3865.4500000000194,5524.910000000001,3084,173.73,6132.630000000021,189.39,True,5096,2024-12-16,unmatched
5097,14,1373.8900000000212,4918.11,1773,266.47,4252.530000000021,112.68,True,5097,2024-12-17,unmatched
5098,14,1704.9300000000208,5965.25,1955,246.48,5468.700000000021,175.04,False,5098,2024-12-18,matched
5099,14,1276.2600000000211,4748.65,1882,254.3,3888.6100000000206,110.28,True,5099,2024-12-19,matched
5100,14,596.6300000000206,5944.259999999999,1728,279.98,4532.91000000002,157.23,True,5100,2024-12-20,unmatched
5101,14,4021.8600000000197,4873.55,1776,160.46,6958.95000000002,163.46,True,5101,2024-12-21,matched
5102,14,3036.47000000002,5416.14,2203,212.9,6036.710000000021,164.35999999999999,False,5102,2024-12-22,unmatched
5103,14,1884.2700000000214,5133.44,2091,285.96,4640.750000000021,113.71,True,5103,2024-12-23,matched
5104,14,807.8700000000208,4914.02,1546,267.15,3908.740000000021,112.12,True,5104,2024-12-24,matched
5105,14,3720.820000000021,5017.96,1980,246.24,6512.540000000021,127.77,True,5105,2024-12-25,unmatched
5106,14,6172.420000000021,5177.139999999999,1451,351.13,9547.43000000002,83.28999999999999,False,5106,2024-12-26,matched
5107,14,3557.6400000000203,5564.42,2891,226.11,6004.95000000002,165.18,True,5107,2024-12-27,matched
5108,14,3957.9800000000196,5273.450000000001,1451,182.74,7597.6900000000205,172.31,True,5108,2024-12-28,matched
5109,14,2085.0300000000207,5050.43,3481,143.68,3510.780000000021,180.69,True,5109,2024-12-29,matched
5110,14,2816.500000000021,5159.2300000000005,1806,197.53,5972.200000000022,159.2,True,5110,2024-12-30,unmatched
5111,15,0.0,5037.91,1138,115.75,3784.16,194.02,True,5111,2024-01-01,matched
5112,15,2242.91,5429.849999999999,2212,179.95999999999998,5280.799999999999,181.52,True,5112,2024-01-02,matched
5113,15,36.31999999999971,5145.18,3218,232.59,1730.91,140.98,True,5113,2024-01-03,unmatched
5114,15,614.3600000000001,4962.5,1621,175.55,3780.3100000000004,160.35,False,5114,2024-01-04,unmatched
5115,15,149.11000000000058,5710.21,1607,234.20000000000002,4018.120000000001,168.42,True,5115,2024-01-05,unmatched
5116,15,472.8600000000006,5655.25,1824,246.26,4057.8500000000004,159.65,False,5116,2024-01-06,matched
5117,15,3228.3100000000004,5963.640000000001,1798,263.06,7130.89,166.66,True,5117,2024-01-07,unmatched
5118,15,260.5799999999999,5193.23,2196,167.29,3090.5199999999995,176.01,True,5118,2024-01-08,matched
5119,15,1337.9899999999996,4656.93,3063,220.57999999999998,2711.34,122.58,True,5119,2024-01-09,unmatched
5120,15,2688.4100000000003,5344.200000000001,2552,315.06,5165.55,109.67999999999999,False,5120,2024-01-10,matched
5121,15,1707.7000000000003,5597.83,2063,212.54,5029.990000000001,173.60999999999999,False,5121,2024-01-11,matched
5122,15,408.71000000000095,5596.85,2547,227.85999999999999,3230.700000000001,165.92,True,5122,2024-01-12,unmatched
5123,15,2490.170000000001,5078.4,2143,174.09,5251.4800000000005,166.89,True,5123,2024-01-13,unmatched
5124,15,3269.1500000000005,4833.549999999999,2606,234.07,5262.63,124.65,False,5124,2024-01-14,matched
5125,15,2261.07,5602.93,2233,287.44,5343.56,136.42,False,5125,2024-01-15,matched
5126,15,4309.25,5178.1,2268,247.34,6972.01,135.24,False,5126,2024-01-16,matched
5127,15,1042.83,5003.629999999999,1678,180.57,4187.889999999999,159.88,True,5127,2024-01-17,matched
5128,15,1882.4099999999994,5154.7,2176,173.14,4687.969999999998,171.17000000000002,True,5128,2024-01-18,matched
5129,15,1141.7699999999986,5518.54,1450,246.26999999999998,4964.039999999999,152.8,True,5129,2024-01-19,matched
5130,15,898.8999999999992,5508.589999999999,3380,190.06,2837.429999999998,180.41,True,5130,2024-01-20,matched
5131,15,595.8199999999979,4842.6,1592,203.58,3642.8399999999983,140.33,False,5131,2024-01-21,matched
5132,15,2578.209999999998,4627.139999999999,1470,180.51999999999998,5554.829999999998,141.1,True,5132,2024-01-22,matched
5133,15,3390.1299999999983,5263.78,1499,181.89000000000001,6973.019999999998,172.26,False,5133,2024-01-23,unmatched
5134,15,2756.0599999999977,4806.86,2518,254.98,4789.939999999998,112.84,True,5134,2024-01-24,matched
5135,15,4119.489999999998,5323.49,2521,160.86,6761.119999999998,185.76,False,5135,2024-01-25,unmatched
5136,15,1779.3099999999977,4975.08,1981,127.09,4646.299999999997,185.21,True,5136,2024-01-26,unmatched
5137,15,1786.4599999999973,4856.790000000001,2447,206.53,3989.719999999998,139.59,False,5137,2024-01-27,unmatched
5138,15,3808.059999999998,5333.929999999999,3232,286.75,5623.239999999998,123.35,False,5138,2024-01-28,unmatched
5139,15,2071.149999999998,5153.129999999999,2606,144.16,4474.119999999997,185.59,True,5139,2024-01-29,unmatched
5140,15,2047.6399999999971,5779.36,2383,216.96,5227.039999999996,180.46,True,5140,2024-01-30,unmatched
5141,15,3224.739999999996,5228.64,2738,205.10999999999999,5510.269999999998,158.88,True,5141,2024-01-31,unmatched
5142,15,3056.399999999998,5456.95,2351,203.97,5958.379999999998,170.91,True,5142,2024-02-01,matched
5143,15,5282.369999999998,5229.650000000001,844,206.99,9461.029999999999,157.99,False,5143,2024-02-02,matched
5144,15,1910.7799999999988,5563.13,3616,250.12,3607.789999999999,153.11,False,5144,2024-02-03,matched
5145,15,2284.659999999999,5228.17,3171,213.02,4128.809999999999,154.91,False,5145,2024-02-04,unmatched
5146,15,3223.8499999999985,5830.41,2531,145.88,6377.379999999998,218.6,True,5146,2024-02-05,unmatched
5147,15,6326.109999999998,5850.780000000001,2921,302.71,8953.18,141.2,False,5147,2024-02-06,unmatched
5148,15,7855.88,5204.869999999999,3033,231.24,9796.51,144.62,True,5148,2024-02-07,unmatched
5149,15,1001.5599999999995,5823.84,2067,216.62,4541.78,182.9,False,5149,2024-02-08,unmatched
5150,15,3338.33,4818.2300000000005,1541,256.01,6359.55,112.89999999999999,True,5150,2024-02-09,unmatched
5151,15,2714.07,4967.06,1957,123.55,5600.580000000001,186.59,False,5151,2024-02-10,unmatched
5152,15,1317.8300000000008,5148.4,2598,269.84,3598.3900000000003,122.49,False,5152,2024-02-11,matched
5153,15,1010.0700000000002,4969.2699999999995,3286,158.97,2534.3700000000003,168.98,False,5153,2024-02-12,matched
5154,15,1855.8800000000003,5493.66,2076,315.92,4957.62,116.74,True,5154,2024-02-13,matched
5155,15,973.4099999999999,4886.099999999999,2954,235.2,2670.3099999999995,126.71000000000001,False,5155,2024-02-14,matched
5156,15,2534.5399999999995,4621.93,1318,101.94,5736.53,180.13,True,5156,2024-02-15,unmatched
5157,15,1220.1399999999994,5944.900000000001,2026,218.08,4920.96,188.22,False,5157,2024-02-16,unmatched
5158,15,1115.46,4982.67,2253,171.37,3673.76,163.45,False,5158,2024-02-17,unmatched
5159,15,1510.38,5912.17,2942,207.01,4273.54,192.12,False,5159,2024-02-18,matched
5160,15,3635.68,4947.900000000001,1495,141.21,6947.37,176.79,False,5160,2024-02-19,unmatched
5161,15,6310.639999999999,5146.110000000001,2085,133.37,9238.38,190.65,True,5161,2024-02-20,unmatched
5162,15,2199.569999999999,5483.719999999999,2549,332.57,4801.719999999998,107.92,False,5162,2024-02-21,unmatched
5163,15,1244.4099999999985,5461.03,627,169.42,5909.019999999999,188.34,True,5163,2024-02-22,unmatched
5164,15,4238.269999999999,5567.4400000000005,2815,221.53,6769.179999999999,167.63,True,5164,2024-02-23,unmatched
5165,15,753.5199999999995,4994.42,2566,146.26,3035.6799999999994,176.6,False,5165,2024-02-24,unmatched
5166,15,973.5999999999995,4817.66,1491,156.52,4143.739999999999,162.63,True,5166,2024-02-25,matched
5167,15,3488.369999999999,4951.1,1829,275.18,6335.289999999999,109.98,True,5167,2024-02-26,unmatched
5168,15,4433.709999999999,5303.43,1665,225.38,7846.759999999999,152.47,False,5168,2024-02-27,unmatched
5169,15,968.6399999999994,4883.91,2815,158.39,2879.1599999999994,165.01,True,5169,2024-02-28,unmatched
5170,15,876.1599999999994,4632.28,2968,174.96,2365.4799999999987,144.12,True,5170,2024-02-29,matched
5171,15,2352.4199999999987,5427.94,1931,161.8,5687.559999999999,190.5,True,5171,2024-03-01,matched
5172,15,3431.3799999999987,5671.67,2659,194.5,6249.549999999999,186.33,False,5172,2024-03-02,unmatched
5173,15,3829.7199999999993,5602.66,1757,171.93,7503.449999999999,194.15,False,5173,2024-03-03,matched
5174,15,1640.4199999999992,5599.06,1839,151.95,5248.53,204.0,True,5174,2024-03-04,unmatched
5175,15,925.6799999999994,5486.29,2785,159.17,3467.7999999999993,194.74,True,5175,2024-03-05,unmatched
5176,15,1672.2599999999993,4640.82,1071,171.47,5070.609999999999,146.3,True,5176,2024-03-06,unmatched
5177,15,2104.619999999999,5629.4,2315,308.53000000000003,5110.489999999999,127.21,False,5177,2024-03-07,matched
5178,15,4807.289999999999,5290.54,1186,111.71000000000001,8800.119999999999,208.67000000000002,False,5178,2024-03-08,unmatched
5179,15,1709.8199999999988,4513.34,2677,115.45,3430.709999999999,167.93,True,5179,2024-03-09,matched
5180,15,440.58999999999924,4723.82,2419,117.5,2627.909999999999,177.43,False,5180,2024-03-10,matched
5181,15,2422.019999999999,5490.6,1806,263.22,5843.399999999999,142.92,True,5181,2024-03-11,matched
5182,15,4338.919999999998,4771.08,1435,171.64,7503.359999999998,152.75,False,5182,2024-03-12,unmatched
5183,15,6473.659999999998,5893.79,2407,240.09,9720.359999999997,174.65,True,5183,2024-03-13,unmatched
5184,15,1293.7099999999973,5258.459999999999,2198,225.9,4128.269999999997,149.98,False,5184,2024-03-14,matched
5185,15,1360.319999999997,5809.55,2102,246.87,4820.999999999997,167.03,False,5185,2024-03-15,unmatched
5186,15,1669.2499999999973,5879.1,2590,285.15,4673.199999999998,151.41,False,5186,2024-03-16,unmatched
5187,15,3120.359999999998,5464.89,3358,310.66,4916.589999999998,117.94,True,5187,2024-03-17,matched
5188,15,946.9599999999982,5372.36,1810,221.7,4287.619999999998,157.76,False,5188,2024-03-18,unmatched
5189,15,399.6299999999983,5056.9800000000005,3161,246.41,2049.199999999999,129.64000000000001,True,5189,2024-03-19,unmatched
5190,15,1704.179999999999,4538.2300000000005,2286,74.92,3881.49,189.48,False,5190,2024-03-20,unmatched
5191,15,1776.8599999999997,5232.959999999999,1624,246.69,5139.129999999999,138.31,False,5191,2024-03-21,matched
5192,15,2980.559999999999,5262.1900000000005,1175,116.04,6951.71,205.06,False,5192,2024-03-22,matched
5193,15,3130.2200000000003,5249.8,2735,287.45,5357.570000000001,118.76,False,5193,2024-03-23,matched
5194,15,654.8600000000006,4724.530000000001,2388,273.84,2717.550000000001,99.28999999999999,True,5194,2024-03-24,unmatched
5195,15,576.5400000000009,5389.12,2825,286.84,2853.8200000000006,126.04,False,5195,2024-03-25,unmatched
5196,15,925.5100000000007,4864.49,2321,187.68,3281.32,149.39,True,5196,2024-03-26,unmatched
5197,15,748.19,5292.97,1684,174.38,4182.78,177.46,False,5197,2024-03-27,matched
5198,15,779.8899999999999,5079.04,1287,228.29999999999998,4343.63,139.82,True,5198,2024-03-28,unmatched
5199,15,1057.19,4979.46,2329,174.28,3533.3699999999994,161.84,True,5199,2024-03-29,unmatched
5200,15,2183.6099999999997,5444.86,1152,144.45,6332.0199999999995,200.02,False,5200,2024-03-30,matched
5201,15,3077.0099999999993,5537.68,2575,124.61,5915.079999999999,214.59,False,5201,2024-03-31,unmatched
5202,15,4082.499999999999,5011.15,2819,227.56,6047.089999999997,136.78,False,5202,2024-04-01,matched
5203,15,2298.2299999999973,4457.719999999999,3484,224.03,3047.919999999997,110.88,True,5203,2024-04-02,matched
5204,15,2974.499999999997,4510.57,1811,146.79,5527.279999999996,152.14,True,5204,2024-04-03,unmatched
5205,15,265.60999999999603,5971.700000000001,2122,299.71999999999997,3815.589999999997,148.71,True,5205,2024-04-04,unmatched
5206,15,2254.609999999997,5431.64,1040,219.45,6426.799999999997,161.87,False,5206,2024-04-05,matched
5207,15,4107.939999999997,5840.61,2098,198.69,7651.859999999996,192.67,False,5207,2024-04-06,unmatched
5208,15,305.43999999999596,5595.42,2444,203.63,3253.229999999996,177.95,True,5208,2024-04-07,unmatched
5209,15,2407.389999999996,5415.82,2475,219.43,5128.779999999995,161.1,False,5209,2024-04-08,matched
5210,15,682.8899999999949,5914.13,1227,237.23,5132.789999999995,177.11,True,5210,2024-04-09,unmatched
5211,15,4115.879999999996,5584.400000000001,2865,180.69,6654.589999999996,188.88,True,5211,2024-04-10,unmatched
5212,15,4438.269999999995,5366.12,2419,205.2,7180.189999999996,165.72,True,5212,2024-04-11,unmatched
5213,15,1416.8499999999958,5616.76,2295,210.15,4528.459999999996,175.77,True,5213,2024-04-12,unmatched
5214,15,799.2799999999966,4931.83,3033,154.07,2544.039999999997,169.54,True,5214,2024-04-13,matched
5215,15,1981.5999999999967,5448.629999999999,2421,214.01999999999998,4795.2099999999955,165.43,True,5215,2024-04-14,unmatched
5216,15,4740.119999999995,5490.870000000001,2887,284.6,7059.389999999996,132.22,True,5216,2024-04-15,matched
5217,15,774.2099999999955,5769.78,2722,260.55,3561.439999999995,158.23,False,5217,2024-04-16,unmatched
5218,15,2312.919999999995,5336.32,1595,295.6,5758.639999999994,119.01,False,5218,2024-04-17,unmatched
5219,15,5203.409999999994,5006.33,2706,132.93,7370.809999999994,183.86,True,5219,2024-04-18,matched
5220,15,502.63999999999396,5416.889999999999,1413,195.47,4311.059999999993,173.10999999999999,True,5220,2024-04-19,matched
5221,15,216.65999999999303,5833.24,3042,279.9,2727.9999999999923,151.72,False,5221,2024-04-20,unmatched
5222,15,1487.0499999999922,4997.98,2947,292.38,3245.6499999999915,103.7,False,5222,2024-04-21,unmatched
5223,15,2173.3199999999915,5562.45,1271,222.99,6241.779999999992,166.63,True,5223,2024-04-22,matched
5224,15,5995.439999999991,5880.910000000001,2569,332.66,8974.689999999991,127.72,False,5224,2024-04-23,matched
5225,15,2921.0699999999915,5403.55,2582,209.4,5533.219999999992,165.47,True,5225,2024-04-24,unmatched
5226,15,3789.799999999992,5205.400000000001,1824,230.04,6941.1599999999935,145.25,True,5226,2024-04-25,unmatched
5227,15,2429.799999999994,5115.88,2453,256.88,4835.799999999994,127.35,False,5227,2024-04-26,unmatched
5228,15,1999.199999999994,6157.53,2287,224.01,5645.719999999994,195.88,False,5228,2024-04-27,matched
5229,15,5587.849999999994,5347.92,1967,166.84,8801.929999999993,184.0,True,5229,2024-04-28,matched
5230,15,8084.639999999993,5641.34,2121,178.68,11426.299999999992,192.73,False,5230,2024-04-29,matched
5231,15,2445.049999999992,4917.51,1529,242.02,5591.539999999992,124.9,True,5231,2024-04-30,unmatched
5232,15,581.3899999999921,5343.29,2492,245.3,3187.379999999992,144.52,True,5232,2024-05-01,matched
5233,15,2181.3299999999917,4766.04,2046,205.23,4696.139999999992,135.71,False,5233,2024-05-02,unmatched
5234,15,569.549999999992,4849.53,1632,174.38,3612.6999999999916,155.28,True,5234,2024-05-03,matched
5235,15,889.4999999999918,6054.5599999999995,2854,214.37,3875.6899999999914,195.56,True,5235,2024-05-04,matched
5236,15,3280.3999999999915,5202.959999999999,2342,218.64,5922.719999999989,150.82,True,5236,2024-05-05,unmatched
5237,15,4710.139999999989,5449.57,2293,179.92000000000002,7686.789999999988,182.52,False,5237,2024-05-06,unmatched
5238,15,3814.3999999999883,5768.08,2432,162.58,6987.899999999989,207.1,True,5238,2024-05-07,unmatched
5239,15,2810.579999999989,4647.59,2769,171.51,4517.659999999989,146.62,True,5239,2024-05-08,unmatched
5240,15,952.2199999999889,5148.79,1938,186.15,3976.859999999989,164.35999999999999,False,5240,2024-05-09,matched
5241,15,1213.4899999999893,5479.24,2027,240.61,4425.119999999989,153.65,True,5241,2024-05-10,unmatched
5242,15,1697.2099999999891,5380.929999999999,1256,265.76,5556.379999999988,136.17,False,5242,2024-05-11,unmatched
5243,15,239.73999999998796,5606.25,2050,199.78,3596.2099999999878,180.45,True,5243,2024-05-12,unmatched
5244,15,996.719999999988,5500.68,2032,359.62,4105.779999999989,95.23,True,5244,2024-05-13,matched
5245,15,2701.7299999999886,5676.3,3420,269.84,4688.189999999988,148.93,False,5245,2024-05-14,matched
5246,15,2439.4099999999876,4864.2300000000005,3013,153.14,4137.499999999988,166.65,True,5246,2024-05-15,matched
5247,15,425.11999999998807,4605.84,2645,137.3,2248.659999999988,161.64,True,5247,2024-05-16,matched
5248,15,816.1199999999881,5648.09,2442,244.02,3778.1899999999882,160.41,True,5248,2024-05-17,unmatched
5249,15,418.2599999999884,5538.5599999999995,2436,250.97,3269.849999999988,151.46,True,5249,2024-05-18,unmatched
5250,15,1362.159999999988,4695.19,3202,211.34,2644.0099999999875,129.1,False,5250,2024-05-19,unmatched
5251,15,881.8899999999876,5385.59,2235,168.44,3864.0399999999877,185.06,False,5251,2024-05-20,matched
5252,15,726.8799999999878,5052.94,2557,223.60999999999999,2999.209999999987,140.85,True,5252,2024-05-21,matched
5253,15,401.5199999999868,5018.42,3211,203.3,2005.639999999987,149.25,True,5253,2024-05-22,matched
5254,15,1290.7299999999868,5439.48,2303,292.98,4134.229999999987,125.5,False,5254,2024-05-23,unmatched
5255,15,2179.629999999987,5318.53,812,152.88,6533.279999999987,189.51,False,5255,2024-05-24,unmatched
5256,15,2579.7899999999872,5750.349999999999,1521,226.98,6582.159999999987,174.02,False,5256,2024-05-25,matched
5257,15,23.22999999998683,5392.66,2145,191.36,3079.5299999999866,173.98,False,5257,2024-05-26,matched
5258,15,158.29999999998654,5303.57,1187,272.43,4002.4399999999864,128.95,False,5258,2024-05-27,matched
5259,15,2788.5899999999865,4755.3,1328,224.89000000000001,5990.999999999986,125.33,True,5259,2024-05-28,matched
5260,15,514.689999999986,5011.150000000001,1819,262.77,3444.0699999999865,119.18,False,5260,2024-05-29,matched
5261,15,2909.3599999999865,4956.66,1882,133.59,5850.429999999986,181.06,False,5261,2024-05-30,unmatched
5262,15,1834.0499999999856,5196.74,2674,204.32999999999998,4152.4599999999855,157.67,False,5262,2024-05-31,matched
5263,15,1165.9899999999857,5126.25,2429,222.76,3640.479999999985,144.95,False,5263,2024-06-01,matched
5264,15,175.53999999998496,5310.58,1920,255.4,3310.7199999999843,137.82,False,5264,2024-06-02,unmatched
5265,15,3136.899999999984,4801.31,2688,184.13,5066.0799999999845,147.99,True,5265,2024-06-03,unmatched
5266,15,1684.0499999999843,5145.3099999999995,2690,170.75,3968.609999999984,171.88,True,5266,2024-06-04,unmatched
5267,15,2194.519999999984,5226.639999999999,3474,259.67,3687.4899999999834,131.5,False,5267,2024-06-05,matched
5268,15,2309.059999999983,5676.18,2428,173.77,5383.469999999983,196.94,True,5268,2024-06-06,unmatched
5269,15,1535.389999999983,4940.070000000001,3357,236.17,2882.2899999999836,128.92,True,5269,2024-06-07,matched
5270,15,2028.1899999999837,4941.96,2705,161.21,4103.939999999983,166.5,False,5270,2024-06-08,matched
5271,15,227.80999999998312,5167.16,1993,196.57999999999998,3205.389999999983,160.08,False,5271,2024-06-09,matched
5272,15,1216.139999999983,5236.88,1798,192.93,4462.089999999983,165.37,True,5272,2024-06-10,matched
5273,15,1083.7499999999827,5547.469999999999,3168,200.4,3262.819999999982,177.17,True,5273,2024-06-11,unmatched
5274,15,3120.839999999982,5362.36,2189,231.33,6062.869999999983,152.47,False,5274,2024-06-12,unmatched
5275,15,3026.0599999999827,5057.97,1831,199.45999999999998,6053.569999999982,153.18,True,5275,2024-06-13,matched
5276,15,426.259999999982,4854.41,2453,173.29,2654.379999999982,156.07,True,5276,2024-06-14,unmatched
5277,15,907.2399999999818,4869.710000000001,1654,170.68,3952.2699999999827,158.17,False,5277,2024-06-15,matched
5278,15,1160.3499999999826,5470.910000000001,1469,163.64,4998.6199999999835,191.73,False,5278,2024-06-16,unmatched
5279,15,4693.399999999983,4938.09,2374,222.28,7035.209999999984,135.76,True,5279,2024-06-17,unmatched
5280,15,3888.819999999984,4406.16,1342,171.46,6781.519999999983,134.59,True,5280,2024-06-18,unmatched
5281,15,1833.599999999983,5173.179999999999,2853,221.35,3932.4299999999826,148.0,False,5281,2024-06-19,unmatched
5282,15,3611.8599999999824,5978.969999999999,2427,152.27,7011.559999999981,222.82999999999998,True,5282,2024-06-20,matched
5283,15,1392.0999999999813,5792.039999999999,2240,270.52,4673.619999999981,154.34,True,5283,2024-06-21,unmatched
5284,15,396.8899999999812,4974.03,2202,195.15,2973.769999999981,151.12,False,5284,2024-06-22,matched
5285,15,2729.539999999981,4763.09,1072,204.60999999999999,6216.019999999981,135.85,True,5285,2024-06-23,matched
5286,15,1575.709999999981,6134.22,2136,226.9,5347.029999999982,193.27,False,5286,2024-06-24,unmatched
5287,15,5296.409999999982,5419.379999999999,1311,235.57,9169.219999999981,153.18,False,5287,2024-06-25,unmatched
5288,15,5434.419999999981,5298.08,2643,171.22,7918.279999999982,179.29,True,5288,2024-06-26,matched
5289,15,1168.879999999982,4802.82,1909,207.29,3855.4099999999817,136.51,True,5289,2024-06-27,matched
5290,15,605.2799999999816,5084.709999999999,1158,153.97,4378.01999999998,177.25,False,5290,2024-06-28,unmatched
5291,15,2276.75999999998,5078.6900000000005,2824,264.71,4266.739999999981,121.58,True,5291,2024-06-29,matched
5292,15,3018.579999999981,5490.3099999999995,3382,199.56,4927.329999999981,174.7,True,5292,2024-06-30,unmatched
5293,15,4800.4399999999805,4960.02,2651,200.9,6908.559999999981,147.55,True,5293,2024-07-01,unmatched
5294,15,596.7299999999814,4537.6,1796,127.92,3210.4099999999817,162.92,True,5294,2024-07-02,unmatched
5295,15,1295.3599999999817,5506.1,1333,174.32999999999998,5294.129999999982,188.13,True,5295,2024-07-03,unmatched
5296,15,253.85999999998148,5279.58,1885,236.12,3412.3199999999815,145.91,True,5296,2024-07-04,matched
5297,15,2068.7599999999816,5025.51,1010,263.77,5820.499999999982,119.4,False,5297,2024-07-05,matched
5298,15,581.3199999999815,5624.929999999999,1280,179.65,4746.599999999981,191.42,True,5298,2024-07-06,unmatched
5299,15,1222.4499999999812,5129.98,2339,219.78,3793.64999999998,146.6,True,5299,2024-07-07,matched
5300,15,3191.15999999998,5544.73,2142,233.25,6360.639999999979,160.62,True,5300,2024-07-08,unmatched
5301,15,312.2699999999795,5679.09,1837,213.94,3940.4199999999796,176.97,True,5301,2024-07-09,unmatched
5302,15,3344.6099999999797,5300.19,2067,146.31,6431.489999999979,191.84,False,5302,2024-07-10,unmatched
5303,15,522.8999999999787,5220.41,2384,215.47,3143.8399999999788,153.29,True,5303,2024-07-11,matched
5304,15,461.2899999999786,5395.639999999999,1742,154.35999999999999,3960.5699999999783,192.62,True,5304,2024-07-12,unmatched
5305,15,1518.3299999999786,5060.47,1404,172.59,5002.209999999979,166.73,False,5305,2024-07-13,unmatched
5306,15,2161.2199999999793,5489.52,2227,197.20000000000002,5226.53999999998,175.89000000000001,True,5306,2024-07-14,matched
5307,15,2553.84999999998,5753.200000000001,1906,250.7,6150.349999999981,162.3,True,5307,2024-07-15,matched
5308,15,5154.939999999981,4865.64,2155,286.97,7578.6099999999815,99.82,False,5308,2024-07-16,unmatched
5309,15,6260.529999999982,5379.11,2873,206.96,8559.679999999982,165.47,False,5309,2024-07-17,matched
5310,15,6008.929999999982,5209.93,2709,224.35,8285.509999999982,148.31,False,5310,2024-07-18,unmatched
5311,15,7621.039999999982,5143.18,3371,218.45000000000002,9174.769999999982,147.93,True,5311,2024-07-19,unmatched
5312,15,5210.089999999982,5593.69,3008,239.45,7556.329999999981,159.95,False,5312,2024-07-20,unmatched
5313,15,7201.379999999981,5196.94,2253,248.33,9896.989999999982,135.66,False,5313,2024-07-21,unmatched
5314,15,1404.1199999999808,4511.82,3846,158.18,1911.7599999999804,146.48,False,5314,2024-07-22,unmatched
5315,15,490.1899999999805,5557.150000000001,2852,315.29,2880.049999999981,120.24,True,5315,2024-07-23,matched
5316,15,374.7699999999809,5956.0599999999995,2465,268.18,3597.64999999998,163.73,False,5316,2024-07-24,matched
5317,15,1576.8599999999801,4922.3099999999995,1705,204.56,4589.60999999998,143.84,True,5317,2024-07-25,matched
5318,15,4468.72999999998,5356.75,2537,226.99,7061.48999999998,154.36,False,5318,2024-07-26,matched
5319,15,5693.139999999979,5740.919999999999,2822,185.5,8426.55999999998,194.28,True,5319,2024-07-27,unmatched
5320,15,5354.56999999998,5119.79,2306,175.4,7992.959999999979,168.3,True,5320,2024-07-28,matched
5321,15,3018.7999999999793,5201.47,2019,195.94,6005.329999999979,162.13,False,5321,2024-07-29,matched
5322,15,4356.239999999979,5318.96,1970,193.46,7511.739999999979,169.24,False,5322,2024-07-30,unmatched
5323,15,6107.449999999979,5071.349999999999,1914,241.57,9023.229999999978,132.79,True,5323,2024-07-31,unmatched
5324,15,8713.319999999978,5248.12,1817,193.15,11951.289999999977,165.82999999999998,False,5324,2024-08-01,unmatched
5325,15,9875.479999999978,5571.25,2286,257.9,12902.829999999978,149.62,True,5325,2024-08-02,matched
5326,15,8874.179999999978,4816.87,2662,125.64,10903.409999999978,178.02,False,5326,2024-08-03,unmatched
5327,15,4069.909999999978,5465.33,2516,111.81,6907.429999999978,217.35,True,5327,2024-08-04,unmatched
5328,15,6190.989999999978,4638.13,2511,204.07,8114.049999999977,129.89,False,5328,2024-08-05,unmatched
5329,15,8084.659999999977,5201.23,2389,212.96,10683.929999999978,153.60999999999999,False,5329,2024-08-06,unmatched
5330,15,1563.0999999999785,4544.04,2563,252.68,3291.4599999999787,100.87,True,5330,2024-08-07,matched
5331,15,1624.7699999999786,5205.910000000001,2904,183.88,3742.7999999999793,168.35999999999999,True,5331,2024-08-08,matched
5332,15,3330.5499999999793,5292.799999999999,2511,272.46,5839.8899999999785,128.41,True,5332,2024-08-09,unmatched
5333,15,2703.3799999999783,5013.17,2501,168.15,5047.399999999979,166.61,False,5333,2024-08-10,matched
5334,15,4330.8899999999785,5547.02,3565,202.95,6109.959999999978,175.89,False,5334,2024-08-11,unmatched
5335,15,1906.4799999999786,5056.15,1934,285.79,4742.839999999978,109.94,True,5335,2024-08-12,unmatched
5336,15,518.0699999999779,4452.82,2328,226.96,2415.9299999999776,109.15,True,5336,2024-08-13,matched
5337,15,454.78999999997745,5477.679999999999,2106,264.78,3561.689999999977,141.51,True,5337,2024-08-14,matched
5338,15,3504.0399999999768,5815.65,2555,212.2,6552.489999999977,184.69,False,5338,2024-08-15,unmatched
5339,15,38.419999999977335,5599.75,2248,214.37,3175.7999999999774,172.83,True,5339,2024-08-16,matched
5340,15,2893.8599999999774,4941.099999999999,1067,185.02,6582.939999999977,154.54,True,5340,2024-08-17,unmatched
5341,15,5733.659999999977,5535.55,2494,206.51,8568.699999999977,173.54,True,5341,2024-08-18,unmatched
5342,15,1969.2999999999774,5001.25,2128,97.56,4744.989999999977,201.3,True,5342,2024-08-19,unmatched
5343,15,1701.239999999977,5407.03,2463,244.66,4400.609999999977,148.02,False,5343,2024-08-20,unmatched
5344,15,3241.7199999999766,5338.82,2009,285.1,6286.439999999975,124.41,False,5344,2024-08-21,unmatched
5345,15,5035.559999999975,5418.860000000001,2920,255.04,7279.3799999999765,143.44,False,5345,2024-08-22,unmatched
5346,15,4047.1499999999764,5418.11,2648,188.64,6628.619999999976,176.59,True,5346,2024-08-23,unmatched
5347,15,2497.149999999976,5494.089999999999,1756,180.29,6054.949999999975,184.57,False,5347,2024-08-24,matched
5348,15,401.6699999999755,5563.84,2247,236.68,3481.829999999976,159.87,False,5348,2024-08-25,unmatched
5349,15,3102.649999999976,5362.61,2547,275.34,5642.919999999976,130.46,False,5349,2024-08-26,matched
